post_created,post_text,user_id
Fri Jan 06 14:17:21 +0000 2017,ZAYN FOR BEST VIDEO Pillowtalk BestMusicVideo iHeartAwards ,2780518314
Fri Jan 06 14:15:04 +0000 2017,Add ZAYN FOR BEST VIDEO  in your tweets in order to help it trend Pillowtalk BestMusicVideo iHeartAwards ,2780518314
Thu Jan 05 22:56:48 +0000 2017,RTs count as votes! Pillowtalk BestMusicVideo iHeartAwards and RT the replies to increase the votes! 🔥 ,2780518314
Thu Jan 05 18:59:34 +0000 2017,"We are voting  for BestMusicVideo with PillowTalk at the iHeartAwards! Quote, RT &amp; reply to vote. ",2780518314
Thu Jan 05 17:58:22 +0000 2017,"We are voting  for BestMusicVideo with PillowTalk at the iHeartAwards! Quote, RT &amp; reply to vote. ",2780518314
Thu Jan 05 17:56:50 +0000 2017,RTs count as votes Pillowtalk BestMusicVideo iHeartAwards and RT the replies to increase the votes! ,2780518314
Thu Jan 05 13:38:13 +0000 2017,"We are voting  for BestMusicVideo with PillowTalk at the iHeartAwards! Quote, RT &amp; reply to vote. ",2780518314
Thu Jan 05 00:05:44 +0000 2017,Renew The Royals,2780518314
Wed Jan 04 17:32:53 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  t,2780518314
Wed Jan 04 16:40:46 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   s,2780518314
Wed Jan 04 16:39:49 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  r,2780518314
Wed Jan 04 16:22:51 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   high and tempo,2780518314
Wed Jan 04 16:21:21 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   climb on board,2780518314
Wed Jan 04 16:19:16 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   pp,2780518314
Wed Jan 04 16:18:34 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  o,2780518314
Wed Jan 04 16:16:47 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  m,2780518314
Wed Jan 04 16:16:13 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   l,2780518314
Wed Jan 04 16:01:35 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  k,2780518314
Wed Jan 04 15:58:31 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  j,2780518314
Wed Jan 04 15:54:09 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  i,2780518314
Wed Jan 04 15:53:13 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  h,2780518314
Wed Jan 04 15:52:22 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards   g,2780518314
Wed Jan 04 15:49:01 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  e,2780518314
Wed Jan 04 15:48:10 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  d,2780518314
Wed Jan 04 15:47:25 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  cc,2780518314
Wed Jan 04 15:45:11 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  b,2780518314
Wed Jan 04 15:20:16 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards  q,2780518314
Wed Jan 04 15:08:15 +0000 2017,Im voting Pillowtalk for BestMusicVideo at the iHeartAwards ,2780518314
Wed Jan 04 14:39:06 +0000 2017,Pilllowtalk BestMusicVideo iHeartsAwards vote for ZAYN,2780518314
Wed Jan 04 14:39:06 +0000 2017,Pilllowtalk BestMusicVideo iHeartsAwards vote for ZAYN,2780518314
Sun Jan 01 23:30:46 +0000 2017,Loyals Want The Royals Season 4 jasper,2780518314
Sun Jan 01 23:27:47 +0000 2017,Loyals Want The Royals Season 4 Jaspenor,2780518314
Sun Jan 01 23:24:42 +0000 2017,Loyals Want The Royals Season 4,2780518314
Sun Jan 01 21:09:56 +0000 2017, waiting for Z2,2780518314
Sun Jan 01 21:08:47 +0000 2017, happy new year Z017,2780518314
Sun Jan 01 06:17:26 +0000 2017,  MostRequestedLive IDontWannaLiveForever by Zayn and Taylor,2780518314
Wed Dec 28 13:39:08 +0000 2016,NOW2016 NOWZayn i dont wanna live forever,2780518314
Wed Dec 28 13:36:56 +0000 2016,NOW2016 NOWZayn  i feel it coming,2780518314
Wed Dec 28 13:35:14 +0000 2016,NOWZayn NOW2016 sidewalk,2780518314
Wed Dec 28 13:19:30 +0000 2016,NOWZayn NOW2016  blue,2780518314
Tue Dec 27 00:21:48 +0000 2016,NOW2016 NOWZayn  my enemy,2780518314
Tue Dec 27 00:20:41 +0000 2016,NOW2016 NOWZayn  truth,2780518314
Tue Dec 27 00:19:23 +0000 2016,NOW2016 NOWZayn  like sands of time,2780518314
Tue Dec 27 00:17:19 +0000 2016,Now2016 NowZayn right now,2780518314
Tue Dec 27 00:06:22 +0000 2016,now2016 NowZayn vote for zayn now,2780518314
Mon Dec 26 23:57:57 +0000 2016,now2016 NowZayn vote for zayn tweet,2780518314
Mon Dec 26 23:55:37 +0000 2016,now2016 NowZayn vote for zayn ig,2780518314
Mon Dec 26 23:54:43 +0000 2016,now2016 NowZayn vote for zayn hp,2780518314
Mon Dec 26 23:54:03 +0000 2016,now2016 NowZayn vote for zayn g,2780518314
Mon Dec 26 14:25:02 +0000 2016,now2016 NowZayn vote for zayn f,2780518314
Mon Dec 26 14:24:24 +0000 2016,now2016 NowZayn vote for zayn e,2780518314
Mon Dec 26 14:23:41 +0000 2016,now2016 NowZayn vote for zayn d,2780518314
Mon Dec 26 14:22:38 +0000 2016,now2016 NowZayn vote for zayn c,2780518314
Mon Dec 26 14:21:58 +0000 2016,now2016 NowZayn vote for zayn b,2780518314
Mon Dec 26 14:21:26 +0000 2016,now2016 NowZayn vote for zayn a,2780518314
Mon Dec 26 10:28:25 +0000 2016,now2016 NowZayn vote for zayn until you come back home,2780518314
Mon Dec 26 10:26:36 +0000 2016,now2016 NowZayn golden,2780518314
Mon Dec 26 10:24:36 +0000 2016,now2016 NowZayn night,2780518314
Sun Dec 25 19:38:16 +0000 2016,now2016 NowZayn vote for zaynnn,2780518314
Sun Dec 25 18:28:42 +0000 2016,now2016 NowZayn fuck,2780518314
Sun Dec 25 18:27:26 +0000 2016,now2016 NowZayn mercy on me,2780518314
Sun Dec 25 18:25:18 +0000 2016,now2016 NowZayn its you,2780518314
Sun Dec 25 18:22:54 +0000 2016,now2016 NowZayn cruel,2780518314
Sun Dec 25 18:22:04 +0000 2016,now2016 NowZayn pillowtalk,2780518314
Sun Dec 25 17:31:06 +0000 2016,now2016 NowZayn vote for zaynn,2780518314
Sun Dec 25 17:28:44 +0000 2016,now2016 NowZayn vote for zayn,2780518314
Sun Dec 25 02:58:34 +0000 2016, plz play pppMostRequestedLive IDontWannaLiveForever by Zayn and Taylor,2780518314
Sun Dec 25 02:27:34 +0000 2016,  MostRequestedLive IDontWannaLiveForever by Zayn and Taylor,2780518314
Sun Dec 25 02:19:55 +0000 2016,    MostRequestedLive IDontWannaLiveForever by Zayn and Taylor,2780518314
Sun Dec 25 00:56:37 +0000 2016,  IDontWannaLiveForever by Zayn and Taylor,2780518314
Sun Dec 25 00:53:34 +0000 2016,    MostRequestedLive IDontWannaLiveForever by Zayn and Taylor,2780518314
Tue Dec 20 19:55:49 +0000 2016,VideoMTV2016  ZAYN dmd,2780518314
Tue Dec 20 19:53:54 +0000 2016,VideoMTV2016  ZAYN vote now.,2780518314
Tue Dec 20 19:51:20 +0000 2016,"VideoMTV2016  ZAYN 
Stream i dont wanna leave forever on spotify",2780518314
Tue Dec 20 19:39:53 +0000 2016,VideoMTV2016  ZAYN,2780518314
Sun Dec 18 08:02:27 +0000 2016,  Please play IDontWannaLiveForever by  and  Thank you MostRequestedLive,2780518314
Sun Dec 18 07:49:49 +0000 2016,  Please play IDontWannaLiveForever by  and  - Thank you MostRequestedLive,2780518314
Sun Dec 18 07:40:48 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor play it,2780518314
Sun Dec 18 07:37:01 +0000 2016,  MostRequestedLive  plzz play IDontWannaLiveForever by Zayn and Taylor swift,2780518314
Sun Dec 18 07:33:50 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor swift.  .,2780518314
Sun Dec 18 02:11:15 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn malik and Taylor swift,2780518314
Sun Dec 18 02:03:10 +0000 2016, MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor!!!,2780518314
Sun Dec 18 01:59:16 +0000 2016,"  MostRequestedLive          plz play IDontWannaLiveForever by Zayn and Taylor swift,",2780518314
Sun Dec 18 01:54:19 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor swift,2780518314
Sun Dec 18 00:41:50 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor!! ,2780518314
Sun Dec 18 00:37:23 +0000 2016,  MostRequestedLive please play IDontWannaLiveForever by Zayn and Taylor,2780518314
Sun Dec 18 00:23:54 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor Swift,2780518314
Sun Dec 18 00:20:30 +0000 2016,  MostRequestedLive play IDontWannaLiveForever zayn &amp; taylor,2780518314
Sun Dec 18 00:18:18 +0000 2016,  MostRequestedLive play IDontWannaLiveForever by Zayn and Taylor!!,2780518314
Sat Dec 17 17:17:50 +0000 2016,"Lets get it to 1 zquad !

StreamIDWLFonSpotify ",2780518314
Sat Dec 17 17:15:23 +0000 2016,"Lets get it to 1 zquad !

StreamIDWLFonSpotify",2780518314
Thu Dec 15 12:43:53 +0000 2016,"I vote for GautamRode 
 as 
TVPersonality2016 for 
SuryaputraKarn 
  
",2780518314
Thu Jan 12 08:13:20 +0000 2017,"HappyRobot is now following me on Twitter! Thank you HappyRobot! Say hello anytime, I am a…  ",1458225506
Thu Jan 12 08:06:15 +0000 2017,"HappyRobot is now following me on Twitter! Thank you HappyRobot! Say hello anytime, I am a…  ",1458225506
Thu Jan 12 08:05:12 +0000 2017,Hey HappyRobot thanks for the follow!,1458225506
Thu Jan 12 08:05:11 +0000 2017,Hey Cannonball Bike Run thanks for the follow!,1458225506
Thu Jan 12 08:03:05 +0000 2017,Cannonball Bike Run is now following me on Twitter! Thank you Cannonball Bike Run! Say hel…  ,1458225506
Thu Jan 12 07:56:49 +0000 2017,Cannonball Bike Run is now following me on Twitter! Thank you Cannonball Bike Run! Say hel…  ,1458225506
Thu Jan 12 07:25:11 +0000 2017,BearCom Las ,1458225506
Thu Jan 12 07:25:10 +0000 2017,UserJeff113519 ,1458225506
Thu Jan 12 06:18:40 +0000 2017,UserTeddybearfarms ,1458225506
Thu Jan 12 06:18:39 +0000 2017,"Chugh, Manu Architects Limited ",1458225506
Thu Jan 12 06:18:38 +0000 2017,BMW Motorcycles McDonough ,1458225506
Thu Jan 12 06:18:38 +0000 2017,dustandclean ,1458225506
Thu Jan 12 04:08:11 +0000 2017,UserFrontierlawns ,1458225506
Thu Jan 12 03:03:11 +0000 2017,Parking Lot Painting INC ,1458225506
Wed Jan 11 18:44:21 +0000 2017,Hey maria macina thanks for the follow!,1458225506
Wed Jan 11 18:43:50 +0000 2017,"maria macina is now following me on Twitter! Thank you maria macina! Say hello anytime, I …  ",1458225506
Wed Jan 11 18:41:42 +0000 2017,"maria macina is now following me on Twitter! Thank you maria macina! Say hello anytime, I …  ",1458225506
Wed Jan 11 18:06:23 +0000 2017,UserGiftsdelivery ,1458225506
Wed Jan 11 17:32:16 +0000 2017,UserJay1983 ,1458225506
Wed Jan 11 16:24:27 +0000 2017,David Ortiz Advisors ,1458225506
Wed Jan 11 15:14:32 +0000 2017,"KISWebsites is now following me on Twitter! Thank you KISWebsites! Say hello anytime, I am…  ",1458225506
Wed Jan 11 15:14:16 +0000 2017,UserUlikecenter ,1458225506
Wed Jan 11 15:14:15 +0000 2017,User400199220 ,1458225506
Wed Jan 11 15:08:26 +0000 2017,"KISWebsites is now following me on Twitter! Thank you KISWebsites! Say hello anytime, I am…  ",1458225506
Wed Jan 11 15:08:07 +0000 2017,Hey KISWebsites thanks for the follow!,1458225506
Wed Jan 11 14:07:15 +0000 2017,UserPhatforum2017 ,1458225506
Wed Jan 11 14:07:14 +0000 2017,UserAcu-Choice ,1458225506
Wed Jan 11 14:07:10 +0000 2017,User111lakes ,1458225506
Wed Jan 11 13:32:22 +0000 2017,UserIstolacte ,1458225506
Wed Jan 11 13:32:21 +0000 2017,UserSameerca ,1458225506
Wed Jan 11 13:32:19 +0000 2017,UserPriteshpatil ,1458225506
Wed Jan 11 13:32:18 +0000 2017,Americanhighschool ,1458225506
Wed Jan 11 13:24:25 +0000 2017,Sondra Barrera is now following me on Twitter! Thank you Sondra Barrera! Say hello anytime…  ,1458225506
Wed Jan 11 13:23:21 +0000 2017,Hey Sondra Barrera thanks for the follow!,1458225506
Wed Jan 11 13:23:19 +0000 2017,Sondra Barrera is now following me on Twitter! Thank you Sondra Barrera! Say hello anytime…  ,1458225506
Wed Jan 11 12:30:58 +0000 2017,UserAdorimillennium ,1458225506
Wed Jan 11 12:30:58 +0000 2017,UserAdorimillennium ,1458225506
Wed Jan 11 12:30:58 +0000 2017,itesoridipatty.it ,1458225506
Wed Jan 11 12:30:57 +0000 2017,itesoridipatty.it ,1458225506
Wed Jan 11 11:18:41 +0000 2017,The Handyman Perth ,1458225506
Wed Jan 11 11:18:39 +0000 2017,Flaman Fitness Kamloops ,1458225506
Wed Jan 11 11:18:36 +0000 2017,The Handyman Perth ,1458225506
Wed Jan 11 11:18:35 +0000 2017,The Handyman Perth ,1458225506
Wed Jan 11 10:12:40 +0000 2017,UserPeerclickio ,1458225506
Wed Jan 11 09:04:37 +0000 2017,"Sagefrog Marketing Group, LLC ",1458225506
Wed Jan 11 09:04:36 +0000 2017,"Sagefrog Marketing Group, LLC ",1458225506
Wed Jan 11 09:04:35 +0000 2017,Cerulean Advanced Fitness and Wellness ,1458225506
Wed Jan 11 09:04:34 +0000 2017,Cerulean Advanced Fitness and Wellness ,1458225506
Wed Jan 11 09:04:34 +0000 2017,Cerulean Advanced Fitness and Wellness ,1458225506
Wed Jan 11 08:32:12 +0000 2017,Obri Day Spa ,1458225506
Wed Jan 11 08:32:11 +0000 2017,UserGoodwillenterpries ,1458225506
Wed Jan 11 08:32:11 +0000 2017,360 Construction LLC ,1458225506
Wed Jan 11 08:32:10 +0000 2017,UserGoodwillenterpries ,1458225506
Wed Jan 11 08:32:10 +0000 2017,UserAntiradiationchip ,1458225506
Wed Jan 11 08:32:09 +0000 2017,360 Construction LLC  ,1458225506
Wed Jan 11 08:32:07 +0000 2017,UserAdpro2977 ,1458225506
Wed Jan 11 08:32:06 +0000 2017,UserSanzhairproducts ,1458225506
Wed Jan 11 07:27:12 +0000 2017,UserSonam361 ,1458225506
Wed Jan 11 07:27:11 +0000 2017,UserPicturepolish ,1458225506
Wed Jan 11 07:27:10 +0000 2017,UserBusiness170107190236 ,1458225506
Wed Jan 11 07:27:08 +0000 2017,UserCaseyandrs27 ,1458225506
Wed Jan 11 07:27:06 +0000 2017,UserSonam361 ,1458225506
Wed Jan 11 06:23:36 +0000 2017,"LinZ is now following me on Twitter! Thank you LinZ! Say hello anytime, I am a real person…  ",1458225506
Wed Jan 11 06:18:10 +0000 2017,The Lash CEO ,1458225506
Wed Jan 11 06:18:08 +0000 2017,PPS Services ,1458225506
Wed Jan 11 06:18:05 +0000 2017,The Lash CEO ,1458225506
Wed Jan 11 06:09:17 +0000 2017,"LinZ is now following me on Twitter! Thank you LinZ! Say hello anytime, I am a real person…  ",1458225506
Wed Jan 11 06:09:16 +0000 2017,"AionHill is now following me on Twitter! Thank you AionHill! Say hello anytime, I am a rea…  ",1458225506
Wed Jan 11 06:09:14 +0000 2017,"Amber is now following me on Twitter! Thank you Amber! Say hello anytime, I am a real pers…  ",1458225506
Wed Jan 11 06:08:05 +0000 2017,Hey LinZ thanks for the follow!,1458225506
Wed Jan 11 06:08:04 +0000 2017,Hey AionHill thanks for the follow!,1458225506
Wed Jan 11 06:08:03 +0000 2017,Hey Amber thanks for the follow!,1458225506
Wed Jan 11 05:48:10 +0000 2017,"AionHill is now following me on Twitter! Thank you AionHill! Say hello anytime, I am a rea…  ",1458225506
Wed Jan 11 05:48:08 +0000 2017,"Amber is now following me on Twitter! Thank you Amber! Say hello anytime, I am a real pers…  ",1458225506
Wed Jan 11 05:13:14 +0000 2017, is now following me on Twitter! Thank you  Say hello any…… ,1458225506
Wed Jan 11 05:12:33 +0000 2017,UserSensualmomentsescort ,1458225506
Wed Jan 11 05:12:33 +0000 2017,UserSensualmomentsescort ,1458225506
Wed Jan 11 05:09:46 +0000 2017, is now following me on Twitter! Thank you  Say hello any…… ,1458225506
Wed Jan 11 05:08:13 +0000 2017,Hey  thanks for the follow!,1458225506
Wed Jan 11 04:34:37 +0000 2017,Morten Middelfart is now following me on Twitter! Thank you Morten Middelfart! Say hello a…  ,1458225506
Wed Jan 11 04:33:32 +0000 2017,Hey Morten Middelfart thanks for the follow!,1458225506
Wed Jan 11 04:28:18 +0000 2017,Morten Middelfart is now following me on Twitter! Thank you Morten Middelfart! Say hello a…  ,1458225506
Wed Jan 11 04:06:08 +0000 2017,AlcoAlert Ignition Interlock Device ,1458225506
Wed Jan 11 04:06:07 +0000 2017,"Sheldon L. Contract, DDS, PC ",1458225506
Wed Jan 11 04:06:06 +0000 2017,AlcoAlert Ignition Interlock Device ,1458225506
Wed Jan 11 03:31:04 +0000 2017,UserMrmotorcyclesnz ,1458225506
Wed Jan 11 01:43:34 +0000 2017,"Elsie is now following me on Twitter! Thank you Elsie! Say hello anytime, I am a real pers…  ",1458225506
Wed Jan 11 01:39:27 +0000 2017,"Elsie is now following me on Twitter! Thank you Elsie! Say hello anytime, I am a real pers…  ",1458225506
Wed Jan 11 01:38:54 +0000 2017,Hey Elsie thanks for the follow!,1458225506
Tue Jan 10 23:54:51 +0000 2017,"Social Quant, Inc. is now following me on Twitter! Thank you Social Quant, Inc.! Say hello…  ",1458225506
Tue Jan 10 23:53:18 +0000 2017,"Social Quant, Inc. is now following me on Twitter! Thank you Social Quant, Inc.! Say hello…  ",1458225506
Tue Jan 10 23:53:07 +0000 2017,"Hey Social Quant, Inc. thanks for the follow!",1458225506
Tue Jan 10 23:23:34 +0000 2017,"Graham Leach is now following me on Twitter! Thank you Graham Leach! Say hello anytime, I …  ",1458225506
Tue Jan 10 23:23:19 +0000 2017,Hey Graham Leach thanks for the follow!,1458225506
Tue Jan 10 23:19:27 +0000 2017,"Graham Leach is now following me on Twitter! Thank you Graham Leach! Say hello anytime, I …  ",1458225506
Tue Jan 10 21:46:18 +0000 2017,11 people followed me and 3 people unfollowed me // automatically checked by ,1458225506
Tue Jan 10 21:23:21 +0000 2017,"Keith Keller is now following me on Twitter! Thank you Keith Keller! Say hello anytime, I …  ",1458225506
Tue Jan 10 21:18:34 +0000 2017,"Keith Keller is now following me on Twitter! Thank you Keith Keller! Say hello anytime, I …  ",1458225506
Tue Jan 10 21:18:31 +0000 2017,Hey Keith Keller thanks for the follow!,1458225506
Tue Jan 10 21:14:46 +0000 2017,"Keith Keller is now following me on Twitter! Thank you Keith Keller! Say hello anytime, I …  ",1458225506
Tue Jan 10 18:26:05 +0000 2017,UserFredweb13 ,1458225506
Tue Jan 10 17:17:05 +0000 2017,Natural Therapy Wellness Center ,1458225506
Tue Jan 10 16:10:40 +0000 2017,User88730 ,1458225506
Tue Jan 10 16:10:39 +0000 2017,UserAngel lodge ,1458225506
Tue Jan 10 16:10:38 +0000 2017,Tracycrane ,1458225506
Tue Jan 10 16:10:37 +0000 2017,UserFudd48 ,1458225506
Tue Jan 10 15:03:41 +0000 2017,UserStellopsky ,1458225506
Tue Jan 10 15:03:40 +0000 2017,UserPortlandchurchinfo ,1458225506
Tue Jan 10 14:38:48 +0000 2017,Hey Ian Cleary thanks for the follow!,1458225506
Tue Jan 10 14:38:48 +0000 2017,Hey Nate Strong thanks for the follow!,1458225506
Tue Jan 10 14:34:29 +0000 2017,"Ian Cleary is now following me on Twitter! Thank you Ian Cleary! Say hello anytime, I am a…  ",1458225506
Tue Jan 10 14:34:27 +0000 2017,"Nate Strong is now following me on Twitter! Thank you Nate Strong! Say hello anytime, I am…  ",1458225506
Tue Jan 10 14:33:55 +0000 2017,"Ian Cleary is now following me on Twitter! Thank you Ian Cleary! Say hello anytime, I am a…  ",1458225506
Tue Jan 10 14:33:54 +0000 2017,"Nate Strong is now following me on Twitter! Thank you Nate Strong! Say hello anytime, I am…  ",1458225506
Tue Jan 10 14:30:17 +0000 2017,UserResidential Carpet Cleaning  ,1458225506
Tue Jan 10 14:30:12 +0000 2017,UserDustinlt5050 ,1458225506
Tue Jan 10 14:30:12 +0000 2017,UserLydonna Jennings ,1458225506
